timestamp,expected_latency_ms,predicted_latency_ms,packet_loss_pct,threshold_ms,breach_ms,severity_ratio,incident_report,mock_request_payload
2026-02-24 21:30:00,35.47769438034807,35.11197506176381,0.3426200290649131,35.0,0.11197506176380756,1.003199287478966,"At 2026-02-24 21:30:00, forecast latency rose to 35.1 ms versus an expected 35.5 ms, indicating a clear performance degradation. Users are likely to see slower response times and intermittent failures on latency-sensitive flows. Mitigate by rerouting or rate-limiting affected traffic immediately, then investigate correlated interface errors and upstream congestion signals.","{""model"": ""gpt-4o-mini"", ""input"": [{""role"": ""system"", ""content"": ""You write concise incident reports.""}, {""role"": ""user"", ""content"": ""You are an AIOps incident analyst. Write exactly 3 short sentences. Sentence 1: summarize what happened and when. Sentence 2: assess likely impact to users/services. Sentence 3: give one concrete mitigation and one follow-up investigation.\n\nTimestamp: 2026-02-24 21:30:00\nExpected latency: 35.48 ms\nPredicted latency: 35.11 ms\nPacket loss: 0.34%""}], ""max_output_tokens"": 180, ""temperature"": 0.2}"
2026-02-24 21:35:00,34.56869453021621,35.26854345777027,0.458055107411088,35.0,0.2685434577702708,1.0076726702220078,"At 2026-02-24 21:35:00, forecast latency rose to 35.3 ms versus an expected 34.6 ms, indicating a clear performance degradation. Users are likely to see slower response times and intermittent failures on latency-sensitive flows. Mitigate by rerouting or rate-limiting affected traffic immediately, then investigate correlated interface errors and upstream congestion signals.","{""model"": ""gpt-4o-mini"", ""input"": [{""role"": ""system"", ""content"": ""You write concise incident reports.""}, {""role"": ""user"", ""content"": ""You are an AIOps incident analyst. Write exactly 3 short sentences. Sentence 1: summarize what happened and when. Sentence 2: assess likely impact to users/services. Sentence 3: give one concrete mitigation and one follow-up investigation.\n\nTimestamp: 2026-02-24 21:35:00\nExpected latency: 34.57 ms\nPredicted latency: 35.27 ms\nPacket loss: 0.46%""}], ""max_output_tokens"": 180, ""temperature"": 0.2}"
2026-02-24 21:40:00,33.82434182424748,35.417841958481574,0.3541898405794042,35.0,0.41784195848157424,1.011938341670902,"At 2026-02-24 21:40:00, forecast latency rose to 35.4 ms versus an expected 33.8 ms, indicating a clear performance degradation. Users are likely to see slower response times and intermittent failures on latency-sensitive flows. Mitigate by rerouting or rate-limiting affected traffic immediately, then investigate correlated interface errors and upstream congestion signals.","{""model"": ""gpt-4o-mini"", ""input"": [{""role"": ""system"", ""content"": ""You write concise incident reports.""}, {""role"": ""user"", ""content"": ""You are an AIOps incident analyst. Write exactly 3 short sentences. Sentence 1: summarize what happened and when. Sentence 2: assess likely impact to users/services. Sentence 3: give one concrete mitigation and one follow-up investigation.\n\nTimestamp: 2026-02-24 21:40:00\nExpected latency: 33.82 ms\nPredicted latency: 35.42 ms\nPacket loss: 0.35%""}], ""max_output_tokens"": 180, ""temperature"": 0.2}"
2026-02-24 21:45:00,33.10782039759618,35.559368397858606,0.2748061090733387,35.0,0.5593683978586057,1.0159819542245316,"At 2026-02-24 21:45:00, forecast latency rose to 35.6 ms versus an expected 33.1 ms, indicating a clear performance degradation. Users are likely to see slower response times and intermittent failures on latency-sensitive flows. Mitigate by rerouting or rate-limiting affected traffic immediately, then investigate correlated interface errors and upstream congestion signals.","{""model"": ""gpt-4o-mini"", ""input"": [{""role"": ""system"", ""content"": ""You write concise incident reports.""}, {""role"": ""user"", ""content"": ""You are an AIOps incident analyst. Write exactly 3 short sentences. Sentence 1: summarize what happened and when. Sentence 2: assess likely impact to users/services. Sentence 3: give one concrete mitigation and one follow-up investigation.\n\nTimestamp: 2026-02-24 21:45:00\nExpected latency: 33.11 ms\nPredicted latency: 35.56 ms\nPacket loss: 0.27%""}], ""max_output_tokens"": 180, ""temperature"": 0.2}"
2026-02-24 21:50:00,34.221879215815804,35.692642325605114,0.4570617277416802,35.0,0.6926423256051137,1.0197897807315748,"At 2026-02-24 21:50:00, forecast latency rose to 35.7 ms versus an expected 34.2 ms, indicating a clear performance degradation. Users are likely to see slower response times and intermittent failures on latency-sensitive flows. Mitigate by rerouting or rate-limiting affected traffic immediately, then investigate correlated interface errors and upstream congestion signals.","{""model"": ""gpt-4o-mini"", ""input"": [{""role"": ""system"", ""content"": ""You write concise incident reports.""}, {""role"": ""user"", ""content"": ""You are an AIOps incident analyst. Write exactly 3 short sentences. Sentence 1: summarize what happened and when. Sentence 2: assess likely impact to users/services. Sentence 3: give one concrete mitigation and one follow-up investigation.\n\nTimestamp: 2026-02-24 21:50:00\nExpected latency: 34.22 ms\nPredicted latency: 35.69 ms\nPacket loss: 0.46%""}], ""max_output_tokens"": 180, ""temperature"": 0.2}"
2026-02-24 21:55:00,33.4025652683662,35.81720774789497,0.3392555065432101,35.0,0.8172077478949689,1.023348792796999,"At 2026-02-24 21:55:00, forecast latency rose to 35.8 ms versus an expected 33.4 ms, indicating a clear performance degradation. Users are likely to see slower response times and intermittent failures on latency-sensitive flows. Mitigate by rerouting or rate-limiting affected traffic immediately, then investigate correlated interface errors and upstream congestion signals.","{""model"": ""gpt-4o-mini"", ""input"": [{""role"": ""system"", ""content"": ""You write concise incident reports.""}, {""role"": ""user"", ""content"": ""You are an AIOps incident analyst. Write exactly 3 short sentences. Sentence 1: summarize what happened and when. Sentence 2: assess likely impact to users/services. Sentence 3: give one concrete mitigation and one follow-up investigation.\n\nTimestamp: 2026-02-24 21:55:00\nExpected latency: 33.40 ms\nPredicted latency: 35.82 ms\nPacket loss: 0.34%""}], ""max_output_tokens"": 180, ""temperature"": 0.2}"
2026-02-24 22:00:00,34.72929474389731,35.93263573815984,0.4183106357848622,35.0,0.9326357381598385,1.0266467353759954,"At 2026-02-24 22:00:00, forecast latency rose to 35.9 ms versus an expected 34.7 ms, indicating a clear performance degradation. Users are likely to see slower response times and intermittent failures on latency-sensitive flows. Mitigate by rerouting or rate-limiting affected traffic immediately, then investigate correlated interface errors and upstream congestion signals.","{""model"": ""gpt-4o-mini"", ""input"": [{""role"": ""system"", ""content"": ""You write concise incident reports.""}, {""role"": ""user"", ""content"": ""You are an AIOps incident analyst. Write exactly 3 short sentences. Sentence 1: summarize what happened and when. Sentence 2: assess likely impact to users/services. Sentence 3: give one concrete mitigation and one follow-up investigation.\n\nTimestamp: 2026-02-24 22:00:00\nExpected latency: 34.73 ms\nPredicted latency: 35.93 ms\nPacket loss: 0.42%""}], ""max_output_tokens"": 180, ""temperature"": 0.2}"
2026-02-24 22:05:00,32.28177396700718,36.0385268990206,0.3476051504672289,35.0,1.038526899020603,1.0296721971148743,"At 2026-02-24 22:05:00, forecast latency rose to 36.0 ms versus an expected 32.3 ms, indicating a clear performance degradation. Users are likely to see slower response times and intermittent failures on latency-sensitive flows. Mitigate by rerouting or rate-limiting affected traffic immediately, then investigate correlated interface errors and upstream congestion signals.","{""model"": ""gpt-4o-mini"", ""input"": [{""role"": ""system"", ""content"": ""You write concise incident reports.""}, {""role"": ""user"", ""content"": ""You are an AIOps incident analyst. Write exactly 3 short sentences. Sentence 1: summarize what happened and when. Sentence 2: assess likely impact to users/services. Sentence 3: give one concrete mitigation and one follow-up investigation.\n\nTimestamp: 2026-02-24 22:05:00\nExpected latency: 32.28 ms\nPredicted latency: 36.04 ms\nPacket loss: 0.35%""}], ""max_output_tokens"": 180, ""temperature"": 0.2}"
2026-02-24 22:10:00,36.08938189447897,36.13451366039065,0.4042460762554007,35.0,1.1345136603906525,1.0324146760111614,"At 2026-02-24 22:10:00, forecast latency rose to 36.1 ms versus an expected 36.1 ms, indicating a clear performance degradation. Users are likely to see slower response times and intermittent failures on latency-sensitive flows. Mitigate by rerouting or rate-limiting affected traffic immediately, then investigate correlated interface errors and upstream congestion signals.","{""model"": ""gpt-4o-mini"", ""input"": [{""role"": ""system"", ""content"": ""You write concise incident reports.""}, {""role"": ""user"", ""content"": ""You are an AIOps incident analyst. Write exactly 3 short sentences. Sentence 1: summarize what happened and when. Sentence 2: assess likely impact to users/services. Sentence 3: give one concrete mitigation and one follow-up investigation.\n\nTimestamp: 2026-02-24 22:10:00\nExpected latency: 36.09 ms\nPredicted latency: 36.13 ms\nPacket loss: 0.40%""}], ""max_output_tokens"": 180, ""temperature"": 0.2}"
2026-02-24 22:15:00,33.95843249361885,36.22026239772112,0.3767985074821828,35.0,1.2202623977211218,1.034864639934889,"At 2026-02-24 22:15:00, forecast latency rose to 36.2 ms versus an expected 34.0 ms, indicating a clear performance degradation. Users are likely to see slower response times and intermittent failures on latency-sensitive flows. Mitigate by rerouting or rate-limiting affected traffic immediately, then investigate correlated interface errors and upstream congestion signals.","{""model"": ""gpt-4o-mini"", ""input"": [{""role"": ""system"", ""content"": ""You write concise incident reports.""}, {""role"": ""user"", ""content"": ""You are an AIOps incident analyst. Write exactly 3 short sentences. Sentence 1: summarize what happened and when. Sentence 2: assess likely impact to users/services. Sentence 3: give one concrete mitigation and one follow-up investigation.\n\nTimestamp: 2026-02-24 22:15:00\nExpected latency: 33.96 ms\nPredicted latency: 36.22 ms\nPacket loss: 0.38%""}], ""max_output_tokens"": 180, ""temperature"": 0.2}"
